company_id,surface,lemma,pos
nomura,前向き,前向き,ADJ
nomura,過ごす,過ごす,VERB
nomura,重要,重要,ADJ
nomura,"

","

",PROPN
nomura,野村,野村,PROPN
nomura,パーパス,パーパス,NOUN
nomura,金融,金融,NOUN
nomura,資本,資本,NOUN
nomura,市場,市場,NOUN
nomura,世界,世界,NOUN
nomura,挑戦,挑戦,VERB
nomura,豊か,豊か,ADJ
nomura,一人ひとり,一人ひとり,NOUN
nomura,自分,自分,NOUN
nomura,なり,なり,NOUN
nomura,挑戦,挑戦,NOUN
nomura,続ける,続ける,VERB
nomura,大きな,大きな,ADJ
nomura,変化,変化,NOUN
nomura,未来,未来,NOUN
nomura,見据え,見据える,VERB
nomura,理想,理想,NOUN
nomura,近づける,近づける,VERB
nomura,はず,はず,NOUN
nomura,健康,健康,ADJ
nomura,つけ,つける,VERB
nomura,一緒,一緒,NOUN
nomura,笑顔,笑顔,NOUN
nomura,自分,自分,NOUN
nomura,誇り,誇り,NOUN
nomura,持っ,持つ,VERB
nomura,合わせ,合わせる,VERB
nomura,頑張っ,頑張る,VERB
mitsui-es,迎え,迎える,VERB
mitsui-es,"

","

",NOUN
mitsui-es,世界的,世界的,ADJ
mitsui-es,大きな,大きな,ADJ
mitsui-es,変化,変化,NOUN
mitsui-es,起き,起きる,VERB
mitsui-es,米国,米国,PROPN
mitsui-es,トランプ大統領,トランプ大統領,ADJ
mitsui-es,政権,政権,NOUN
mitsui-es,担い,担う,VERB
mitsui-es,相互,相互,NOUN
mitsui-es,関税,関税,NOUN
mitsui-es,政策,政策,NOUN
mitsui-es,発動,発動,VERB
mitsui-es,分野,分野,NOUN
mitsui-es,国際的,国際的,ADJ
mitsui-es,価格競争,価格競争,NOUN
mitsui-es,激化,激化,VERB
mitsui-es,軍事,軍事,NOUN
mitsui-es,衝突,衝突,NOUN
mitsui-es,政権,政権,NOUN
mitsui-es,交代,交代,NOUN
mitsui-es,地政学,地政学,NOUN
mitsui-es,リスク,リスク,NOUN
mitsui-es,高まり,高まる,VERB
mitsui-es,国際,国際,NOUN
mitsui-es,協調,協調,NOUN
mitsui-es,難しさ,難しさ,NOUN
mitsui-es,浮き彫り,浮き彫り,NOUN
mitsui-es,日本,日本,PROPN
mitsui-es,経済,経済,NOUN
mitsui-es,緩やか,緩やか,ADJ
mitsui-es,回復,回復,NOUN
mitsui-es,基調,基調,NOUN
mitsui-es,維持,維持,VERB
mitsui-es,物価高,物価高,NOUN
mitsui-es,よる,よる,VERB
mitsui-es,消費,消費,NOUN
mitsui-es,停滞,停滞,NOUN
mitsui-es,懸念,懸念,VERB
mitsui-es,日本初,日本初,NOUN
mitsui-es,女性,女性,NOUN
mitsui-es,首相,首相,NOUN
mitsui-es,誕生,誕生,VERB
mitsui-es,歴史的,歴史的,NOUN
mitsui-es,転換点,転換点,NOUN
mitsui-es,迎え,迎える,VERB
mitsui-es,新生,新生,NOUN
mitsui-es,三井E&S,三井E&S,NOUN
mitsui-es,ビジョン,ビジョン,NOUN
mitsui-es,達成,達成,NOUN
mitsui-es,向け,向ける,VERB
mitsui-es,戦略,戦略,NOUN
mitsui-es,着実,着実,ADJ
mitsui-es,前進,前進,VERB
mitsui-es,企業価値,企業価値,NOUN
mitsui-es,策定,策定,VERB
mitsui-es,三井E&S,三井E&S,NOUN
mitsui-es,Rolling,rolling,NOUN
mitsui-es,Vision,vision,NOUN
mitsui-es,掲げる,掲げる,VERB
mitsui-es,注力,注力,NOUN
mitsui-es,課題,課題,NOUN
mitsui-es,着実,着実,ADJ
mitsui-es,実行,実行,VERB
mitsui-es,持続的,持続的,NOUN
mitsui-es,歩ん,歩む,VERB
mitsui-es,示し,示す,VERB
mitsui-es,"

","

",NOUN
mitsui-es,あたっ,あたる,VERB
mitsui-es,現状,現状,NOUN
mitsui-es,願い,願う,VERB
mitsui-es,話し,話す,VERB
mitsui-es,"

","

",NOUN
mitsui-es,年度,年度,NOUN
mitsui-es,営業,営業,NOUN
mitsui-es,利益,利益,NOUN
mitsui-es,経常利益,経常利益,NOUN
mitsui-es,当期純利益,当期純利益,NOUN
mitsui-es,連続,連続,NOUN
mitsui-es,伸長,伸長,VERB
mitsui-es,増配,増配,NOUN
mitsui-es,実施,実施,VERB
mitsui-es,年度,年度,NOUN
mitsui-es,中間,中間,NOUN
mitsui-es,決算,決算,NOUN
mitsui-es,売上高,売上高,NOUN
mitsui-es,営業,営業,NOUN
mitsui-es,利益,利益,NOUN
mitsui-es,とも,とも,NOUN
mitsui-es,前年,前年,NOUN
mitsui-es,同期,同期,NOUN
mitsui-es,増加,増加,VERB
mitsui-es,通期,通期,NOUN
mitsui-es,営業,営業,NOUN
mitsui-es,利益,利益,NOUN
mitsui-es,見通し,見通し,NOUN
mitsui-es,上方,上方,NOUN
mitsui-es,修正,修正,VERB
mitsui-es,ぶり,ぶり,NOUN
mitsui-es,中間,中間,NOUN
mitsui-es,配当,配当,NOUN
mitsui-es,実施,実施,VERB
mitsui-es,大きな,大きな,ADJ
mitsui-es,節目,節目,NOUN
mitsui-es,加え,加える,VERB
mitsui-es,株価,株価,NOUN
mitsui-es,年初,年初,NOUN
mitsui-es,一時,一時,NOUN
mitsui-es,超える,超える,VERB
mitsui-es,水準,水準,NOUN
mitsui-es,上昇,上昇,VERB
mitsui-es,ステークホルダー,ステークホルダー,NOUN
mitsui-es,持続的,持続的,NOUN
mitsui-es,フェーズ,フェーズ,NOUN
mitsui-es,入っ,入る,VERB
mitsui-es,示す,示す,VERB
mitsui-es,感じ,感ずる,VERB
mitsui-es,さらなる,さらなる,ADJ
mitsui-es,遂げる,遂げる,VERB
mitsui-es,変化,変化,NOUN
mitsui-es,恐れ,恐れる,VERB
mitsui-es,挑戦,挑戦,VERB
mitsui-es,風土,風土,NOUN
mitsui-es,醸成,醸成,VERB
mitsui-es,人的資本経営,人的資本経営,NOUN
mitsui-es,"

","

",PROPN
mitsui-es,三井E&S,三井E&S,NOUN
mitsui-es,Rolling,rolling,NOUN
mitsui-es,Vision,vision,NOUN
mitsui-es,公表,公表,VERB
mitsui-es,今後,今後,NOUN
mitsui-es,成長性,成長性,NOUN
mitsui-es,支える,支える,VERB
mitsui-es,信頼性,信頼性,NOUN
mitsui-es,確立,確立,NOUN
mitsui-es,約束,約束,NOUN
mitsui-es,掲げ,掲げる,VERB
mitsui-es,計画,計画,NOUN
mitsui-es,達成,達成,NOUN
mitsui-es,ステークホルダー,ステークホルダー,NOUN
mitsui-es,対する,対する,VERB
mitsui-es,最低限,最低限,NOUN
mitsui-es,約束,約束,NOUN
mitsui-es,責務,責務,ADJ
mitsui-es,成し遂げ,成し遂げる,VERB
mitsui-es,冒頭,冒頭,NOUN
mitsui-es,とおり,とおり,NOUN
mitsui-es,世界,世界,NOUN
mitsui-es,経済,経済,NOUN
mitsui-es,不透明,不透明,ADJ
mitsui-es,為替,為替,NOUN
mitsui-es,変動,変動,NOUN
mitsui-es,通商,通商,NOUN
mitsui-es,リスク,リスク,NOUN
mitsui-es,高い,高い,ADJ
mitsui-es,状況,状況,NOUN
mitsui-es,続い,続く,VERB
mitsui-es,環境,環境,NOUN
mitsui-es,中核,中核,NOUN
mitsui-es,リスク,リスク,NOUN
mitsui-es,適切,適切,ADJ
mitsui-es,織り込み,織り込む,VERB
mitsui-es,積極的,積極的,ADJ
mitsui-es,投資,投資,NOUN
mitsui-es,行い,行う,VERB
mitsui-es,成果,成果,NOUN
mitsui-es,確実,確実,ADJ
mitsui-es,明確,明確,ADJ
mitsui-es,グランドデザイン,グランドデザイン,NOUN
mitsui-es,もと,もと,NOUN
mitsui-es,新規,新規,ADJ
mitsui-es,領域,領域,NOUN
mitsui-es,切り開き,切り開く,VERB
mitsui-es,創出,創出,NOUN
mitsui-es,"

","

",NOUN
mitsui-es,踏まえ,踏まえる,VERB
mitsui-es,従業員,従業員,NOUN
mitsui-es,願い,願う,VERB
mitsui-es,三方,三方,PROPN
mitsui-es,良し,良し,NOUN
mitsui-es,ステークホルダー,ステークホルダー,NOUN
mitsui-es,とっ,とる,VERB
mitsui-es,存在,存在,NOUN
mitsui-es,続ける,続ける,VERB
mitsui-es,重要,重要,ADJ
mitsui-es,売り手,売り手,NOUN
mitsui-es,よし,よし,NOUN
mitsui-es,買い手,買い手,NOUN
mitsui-es,世間,世間,NOUN
mitsui-es,近江,近江,PROPN
mitsui-es,商人,商人,NOUN
mitsui-es,経営,経営,NOUN
mitsui-es,哲学,哲学,NOUN
mitsui-es,活動,活動,NOUN
mitsui-es,体現,体現,VERB
mitsui-es,姿勢,姿勢,NOUN
mitsui-es,持続性,持続性,NOUN
mitsui-es,支える,支える,VERB
mitsui-es,基盤,基盤,NOUN
mitsui-es,企業理念,企業理念,NOUN
mitsui-es,エンジニアリング,エンジニアリング,NOUN
mitsui-es,サービス,サービス,NOUN
mitsui-es,通じ,通ずる,VERB
mitsui-es,信頼,信頼,VERB
mitsui-es,一致,一致,VERB
mitsui-es,日々,日々,NOUN
mitsui-es,業務,業務,NOUN
mitsui-es,三方,三方,PROPN
mitsui-es,良し,良し,NOUN
mitsui-es,刻み,刻む,VERB
mitsui-es,関わりあう,関わりあう,NOUN
mitsui-es,全て,全て,NOUN
mitsui-es,たち,たち,NOUN
mitsui-es,信頼関係,信頼関係,NOUN
mitsui-es,築い,築く,VERB
mitsui-es,"

","

",NOUN
mitsui-es,安全,安全,NOUN
mitsui-es,衛生,衛生,NOUN
mitsui-es,とっ,とる,VERB
mitsui-es,最優先,最優先,NOUN
mitsui-es,事項,事項,NOUN
mitsui-es,一人ひとり,一人ひとり,NOUN
mitsui-es,日々,日々,NOUN
mitsui-es,業務,業務,NOUN
mitsui-es,安全,安全,NOUN
mitsui-es,意識,意識,NOUN
mitsui-es,習慣,習慣,NOUN
mitsui-es,危険,危険,NOUN
mitsui-es,予測,予測,VERB
mitsui-es,未然,未然,NOUN
mitsui-es,防ぐ,防ぐ,VERB
mitsui-es,姿勢,姿勢,NOUN
mitsui-es,徹底,徹底,VERB
mitsui-es,メンタルヘルス,メンタルヘルス,NOUN
mitsui-es,自身,自身,NOUN
mitsui-es,セルフケア,セルフケア,NOUN
mitsui-es,加え,加える,VERB
mitsui-es,職場,職場,NOUN
mitsui-es,全体,全体,NOUN
mitsui-es,小さな,小さな,ADJ
mitsui-es,変化,変化,NOUN
mitsui-es,見逃さ,見逃す,VERB
mitsui-es,早期,早期,NOUN
mitsui-es,発見,発見,NOUN
mitsui-es,適切,適切,ADJ
mitsui-es,サポート,サポート,NOUN
mitsui-es,願い,願う,VERB
mitsui-es,コンプライアンス,コンプライアンス,NOUN
mitsui-es,取引先,取引先,NOUN
mitsui-es,全体,全体,NOUN
mitsui-es,信頼,信頼,NOUN
mitsui-es,よっ,よる,VERB
mitsui-es,成り立っ,成り立つ,VERB
mitsui-es,基盤,基盤,NOUN
mitsui-es,ルール,ルール,NOUN
mitsui-es,守り,守る,VERB
mitsui-es,誠実,誠実,ADJ
mitsui-es,行動,行動,VERB
mitsui-es,基本的,基本的,ADJ
mitsui-es,姿勢,姿勢,NOUN
mitsui-es,法令,法令,NOUN
mitsui-es,ルール,ルール,NOUN
mitsui-es,遵守,遵守,VERB
mitsui-es,各種,各種,NOUN
mitsui-es,ハラスメント,ハラスメント,NOUN
mitsui-es,防止,防止,NOUN
mitsui-es,情報漏洩,情報漏洩,NOUN
mitsui-es,防止,防止,NOUN
mitsui-es,徹底,徹底,VERB
mitsui-es,セルフ,セルフ,NOUN
mitsui-es,チェック,チェック,NOUN
mitsui-es,怠ら,怠る,VERB
mitsui-es,適切,適切,ADJ
mitsui-es,行動,行動,NOUN
mitsui-es,とる,とる,VERB
mitsui-es,心がけ,心がける,VERB
mitsui-es,"

","

",PROPN
mitsui-es,干支,干支,NOUN
mitsui-es,丙午,丙午,NOUN
mitsui-es,丙午,丙午,NOUN
mitsui-es,強い,強い,ADJ
mitsui-es,帯び,帯びる,VERB
mitsui-es,勢い,勢い,NOUN
mitsui-es,情熱,情熱,NOUN
mitsui-es,エネルギー,エネルギー,NOUN
mitsui-es,満ち,満ちる,VERB
mitsui-es,前例,前例,NOUN
mitsui-es,打破,打破,VERB
mitsui-es,向け,向ける,VERB
mitsui-es,進化,進化,VERB
mitsui-es,うってつけ,うってつけ,PROPN
mitsui-es,既存,既存,NOUN
mitsui-es,捉われ,捉われる,VERB
mitsui-es,果敢,果敢,ADJ
mitsui-es,新しい,新しい,ADJ
mitsui-es,挑戦,挑戦,NOUN
mitsui-es,続け,続ける,VERB
mitsui-es,風土,風土,NOUN
mitsui-es,醸成,醸成,VERB
mitsui-es,社員,社員,NOUN
mitsui-es,一丸,一丸,NOUN
mitsui-es,最大限,最大限,NOUN
mitsui-es,発揮,発揮,VERB
ihi,年度,年度,NOUN
ihi,経営方針,経営方針,NOUN
ihi,最終,最終,NOUN
ihi,年度,年度,NOUN
ihi,仕上げ,仕上げ,NOUN
ihi,時期,時期,NOUN
ihi,迎え,迎える,VERB
ihi,年度,年度,NOUN
ihi,プロジェクト,プロジェクト,NOUN
ihi,Change,Change,NOUN
ihi,準備,準備,NOUN
ihi,移行,移行,NOUN
ihi,着実,着実,ADJ
ihi,基盤,基盤,NOUN
ihi,年度,年度,NOUN
ihi,経営方針,経営方針,NOUN
ihi,ポートフォリオ,ポートフォリオ,NOUN
ihi,改革,改革,NOUN
ihi,財務,財務,NOUN
ihi,基盤,基盤,NOUN
ihi,IHI,IHI,PROPN
ihi,全体,全体,NOUN
ihi,結集,結集,VERB
ihi,一定,一定,NOUN
ihi,めど,めど,NOUN
ihi,"

","

",NOUN
ihi,年度,年度,NOUN
ihi,次期,次期,NOUN
ihi,経営,経営,NOUN
ihi,計画,計画,NOUN
ihi,スタート,スタート,VERB
ihi,取り組み,取り組み,NOUN
ihi,土台,土台,NOUN
ihi,大きな,大きな,ADJ
ihi,飛躍,飛躍,NOUN
ihi,ステージ,ステージ,NOUN
ihi,移行,移行,VERB
ihi,"

","

",NOUN
ihi,大きな,大きな,ADJ
ihi,飛躍,飛躍,NOUN
ihi,向け,向ける,VERB
ihi,思い,思い,NOUN
ihi,伝え,伝える,VERB
ihi,"

","

",NOUN
ihi,財務,財務,NOUN
ihi,基盤,基盤,NOUN
ihi,ひらく,ひらく,VERB
ihi,年度,年度,NOUN
ihi,キャッシュ,キャッシュ,NOUN
ihi,フロー,フロー,NOUN
ihi,徹底的,徹底的,ADJ
ihi,改善,改善,NOUN
ihi,成果,成果,NOUN
ihi,今後,今後,NOUN
ihi,向け,向ける,VERB
ihi,財務,財務,NOUN
ihi,基盤,基盤,NOUN
ihi,半ば,半ば,ADJ
ihi,人財,人財,NOUN
ihi,投資,投資,NOUN
ihi,実行,実行,VERB
ihi,収益性,収益性,NOUN
ihi,高める,高める,VERB
ihi,固定費,固定費,NOUN
ihi,運転,運転,NOUN
ihi,資本,資本,NOUN
ihi,削減,削減,NOUN
ihi,継続的,継続的,ADJ
ihi,さらなる,さらなる,ADJ
ihi,強み,強み,NOUN
ihi,獲得,獲得,VERB
ihi,IHI,IHI,PROPN
ihi,社員,社員,NOUN
ihi,一人ひとり,一人ひとり,NOUN
ihi,部門,部門,NOUN
ihi,強く,強い,ADJ
ihi,かかっ,かかる,VERB
ihi,自己,自己,NOUN
ihi,部門,部門,NOUN
ihi,強み,強み,NOUN
ihi,認識,認識,VERB
ihi,必要,必要,ADJ
ihi,強み,強み,NOUN
ihi,明らか,明らか,ADJ
ihi,教育,教育,NOUN
ihi,自己啓発,自己啓発,NOUN
ihi,技術,技術,NOUN
ihi,開発,開発,NOUN
ihi,投資,投資,NOUN
ihi,より,よる,VERB
ihi,現在,現在,NOUN
ihi,強み,強み,NOUN
ihi,強く,強い,ADJ
ihi,必要,必要,ADJ
ihi,強み,強み,NOUN
ihi,獲得,獲得,VERB
ihi,"

","

",NOUN
ihi,挑戦,挑戦,VERB
ihi,文化,文化,NOUN
ihi,IHI,IHI,PROPN
ihi,動かす,動かす,VERB
ihi,挑戦,挑戦,VERB
ihi,遂げる,遂げる,VERB
ihi,個人,個人,NOUN
ihi,部門,部門,NOUN
ihi,挑戦,挑戦,VERB
ihi,多様性,多様性,NOUN
ihi,生かし,生かす,VERB
ihi,失敗,失敗,NOUN
ihi,許容,許容,VERB
ihi,挑戦,挑戦,NOUN
ihi,促す,促す,VERB
ihi,応援,応援,VERB
ihi,組織,組織,NOUN
ihi,文化,文化,NOUN
ihi,不可欠,不可欠,ADJ
ihi,IHI,IHI,PROPN
ihi,歴史,歴史,NOUN
ihi,挑戦,挑戦,NOUN
ihi,連続,連続,NOUN
ihi,一度,一度,NOUN
ihi,原点,原点,NOUN
ihi,戻り,戻る,VERB
ihi,挑戦,挑戦,VERB
ihi,文化,文化,NOUN
ihi,つくっ,つくる,VERB
ihi,"

","

",NOUN
ihi,最後,最後,NOUN
ihi,安全,安全,NOUN
ihi,コンプライアンス,コンプライアンス,NOUN
ihi,話し,話す,VERB
ihi,活動,活動,NOUN
ihi,基本,基本,NOUN
ihi,一切,一切,NOUN
ihi,妥協,妥協,NOUN
ihi,許さ,許す,VERB
ihi,安全,安全,NOUN
ihi,重要性,重要性,NOUN
ihi,全員,全員,NOUN
ihi,高い,高い,ADJ
ihi,意識,意識,NOUN
ihi,持っ,持つ,VERB
ihi,コンプライアンス,コンプライアンス,NOUN
ihi,一人ひとり,一人ひとり,NOUN
ihi,大切,大切,ADJ
ihi,中核,中核,NOUN
ihi,徹底,徹底,VERB
ihi,存続,存続,NOUN
ihi,安全,安全,ADJ
ihi,安心,安心,ADJ
ihi,職場,職場,NOUN
ihi,働く,働く,VERB
ihi,幸せ,幸せ,NOUN
ihi,実感,実感,VERB
ihi,職場,職場,NOUN
ihi,築く,築く,VERB
ihi,全員,全員,NOUN
ihi,"

","

",PROPN
ihi,家族,家族,NOUN
ihi,とっ,とる,VERB
ihi,素晴らしい,素晴らしい,ADJ
ihi,祈っ,祈る,VERB
ms-japan,新春,新春,NOUN
ms-japan,寿ぎ,寿ぐ,VERB
ms-japan,謹ん,謹む,VERB
ms-japan,"

","

",NOUN
ms-japan,マイクロソフト,マイクロソフト,PROPN
ms-japan,創立,創立,NOUN
ms-japan,周年,周年,NOUN
ms-japan,節目,節目,NOUN
ms-japan,迎え,迎える,VERB
ms-japan,米国,米国,PROPN
ms-japan,古い,古い,ADJ
ms-japan,拠点,拠点,NOUN
ms-japan,日本マイクロソフト,日本マイクロソフト,NOUN
ms-japan,とっ,とる,VERB
ms-japan,歴史的,歴史的,ADJ
ms-japan,テクノロジー,テクノロジー,NOUN
ms-japan,飛躍的,飛躍的,ADJ
ms-japan,進化,進化,NOUN
ms-japan,遂げ,遂げる,VERB
ms-japan,AI,AI,NOUN
ms-japan,先進的,先進的,ADJ
ms-japan,活動,活動,VERB
ms-japan,フロンティア,フロンティア,NOUN
ms-japan,組織,組織,NOUN
ms-japan,世界,世界,NOUN
ms-japan,誕生,誕生,VERB
ms-japan,生成AI,生成AI,PROPN
ms-japan,クラウド,クラウド,NOUN
ms-japan,結集,結集,VERB
ms-japan,日本,日本,PROPN
ms-japan,後押し,後押し,VERB
ms-japan,機会,機会,NOUN
ms-japan,テクノロジー,テクノロジー,NOUN
ms-japan,連携,連携,NOUN
ms-japan,協力,協力,NOUN
ms-japan,通じ,通ずる,VERB
ms-japan,広く,広い,ADJ
ms-japan,全体,全体,NOUN
ms-japan,コミットメント,コミットメント,NOUN
ms-japan,大きな,大きな,ADJ
ms-japan,成果,成果,NOUN
ms-japan,"

","

",NOUN
ms-japan,勢い,勢い,NOUN
ms-japan,加速,加速,VERB
ms-japan,AI,AI,NOUN
ms-japan,筋トレ,筋トレ,NOUN
ms-japan,加え,加える,VERB
ms-japan,リーダーシップ,リーダーシップ,NOUN
ms-japan,筋トレ,筋トレ,NOUN
ms-japan,AI,AI,NOUN
ms-japan,効果,効果,NOUN
ms-japan,最大化,最大化,VERB
ms-japan,Copilot,Copilot,NOUN
ms-japan,Pilot,PILOT,NOUN
ms-japan,操縦士,操縦士,NOUN
ms-japan,能力,能力,NOUN
ms-japan,人間,人間,NOUN
ms-japan,ソフト,ソフト,NOUN
ms-japan,スキル,スキル,NOUN
ms-japan,重要,重要,ADJ
ms-japan,パートナー,パートナー,NOUN
ms-japan,すべて,すべて,NOUN
ms-japan,ステークホルダー,ステークホルダー,NOUN
ms-japan,とも,とも,NOUN
ms-japan,AI,AI,NOUN
ms-japan,時代,時代,NOUN
ms-japan,地平,地平,NOUN
ms-japan,果敢,果敢,ADJ
ms-japan,挑み,挑む,VERB
ms-japan,続け,続ける,VERB
nyk,明け,明ける,VERB
nyk,おめでとう,おめでとう,ADJ
nyk,晴天,晴天,NOUN
nyk,始まり,始まる,VERB
nyk,日本郵船,日本郵船,PROPN
nyk,とも,とも,NOUN
nyk,迎え,迎える,VERB
nyk,うれしく,うれしい,ADJ
nyk,あたり,あたる,VERB
nyk,一言,一言,NOUN
nyk,あいさつ,あいさつ,VERB
nyk,"

","

",PROPN
nyk,あいさつ,あいさつ,NOUN
nyk,干支（えと）,干支,NOUN
nyk,意味,意味,NOUN
nyk,変化,変化,NOUN
nyk,困難,困難,NOUN
nyk,直面,直面,VERB
nyk,しなやか,しなやか,ADJ
nyk,対応,対応,VERB
nyk,幾つ,幾つ,NOUN
nyk,話し,話す,VERB
nyk,トランプ政権,トランプ政権,NOUN
nyk,発足,発足,NOUN
nyk,スタート,スタート,VERB
nyk,追加,追加,NOUN
nyk,関税,関税,NOUN
nyk,問題,問題,NOUN
nyk,世界中,世界中,NOUN
nyk,右往左往,右往左往,NOUN
nyk,ロシア,ロシア,PROPN
nyk,ウクライナ,ウクライナ,PROPN
nyk,問題,問題,NOUN
nyk,和平,和平,NOUN
nyk,方向,方向,NOUN
nyk,行く,行く,VERB
nyk,期待,期待,VERB
nyk,戻っ,戻る,VERB
nyk,イスラエル,イスラエル,PROPN
nyk,ハマス,ハマス,PROPN
nyk,対立,対立,NOUN
nyk,表面的,表面的,ADJ
nyk,和平,和平,NOUN
nyk,憎しみ,憎しみ,NOUN
nyk,増長,増長,VERB
nyk,事態,事態,NOUN
nyk,続き,続く,VERB
nyk,史上初,史上初,NOUN
nyk,女性,女性,NOUN
nyk,首相,首相,NOUN
nyk,誕生,誕生,VERB
nyk,期待,期待,NOUN
nyk,示す,示す,VERB
nyk,支持率,支持率,NOUN
nyk,中国,中国,PROPN
nyk,政府,政府,NOUN
nyk,よる,よる,VERB
nyk,日本,日本,PROPN
nyk,強硬,強硬,ADJ
nyk,対応,対応,NOUN
nyk,発生,発生,VERB
nyk,通し,通す,VERB
nyk,絶え,絶える,VERB
nyk,予測,予測,NOUN
nyk,不能,不能,ADJ
nyk,多発,多発,VERB
nyk,いえ,いえる,VERB
nyk,日本郵船,日本郵船,NOUN
nyk,ぶれる,ぶれる,NOUN
nyk,自分,自分,NOUN
nyk,やる,やる,VERB
nyk,やっ,やる,VERB
nyk,絶え間,絶え間,NOUN
nyk,飛ん,飛ぶ,VERB
nyk,変化球,変化球,NOUN
nyk,しなやか,しなやか,ADJ
nyk,対応,対応,VERB
nyk,おかげ,おかげ,NOUN
nyk,一定,一定,NOUN
nyk,成果,成果,NOUN
nyk,足腰,足腰,NOUN
nyk,物流,物流,NOUN
nyk,現場,現場,NOUN
nyk,安全,安全,NOUN
nyk,管理,管理,NOUN
nyk,徹底,徹底,NOUN
nyk,重大,重大,ADJ
nyk,事故,事故,NOUN
nyk,発生,発生,NOUN
nyk,日頃,日頃,NOUN
nyk,尽力,尽力,NOUN
nyk,敬意,敬意,NOUN
nyk,表し,表す,VERB
nyk,"

","

",NOUN
nyk,早々,早々,NOUN
nyk,米国,米国,PROPN
nyk,よる,よる,VERB
nyk,ベネズエラ,ベネズエラ,PROPN
nyk,軍事,軍事,NOUN
nyk,介入,介入,NOUN
nyk,前々,前々,NOUN
nyk,追加,追加,NOUN
nyk,関税,関税,NOUN
nyk,大きな,大きな,ADJ
nyk,障害,障害,NOUN
nyk,局地的,局地的,ADJ
nyk,地政学,地政学,NOUN
nyk,問題,問題,NOUN
nyk,顕在化,顕在化,VERB
nyk,国際,国際,NOUN
nyk,海運,海運,NOUN
nyk,ならび,ならび,NOUN
nyk,物流,物流,NOUN
nyk,分野,分野,NOUN
nyk,壊滅,壊滅,NOUN
nyk,ダメージ,ダメージ,NOUN
nyk,受け,受ける,VERB
nyk,わけ,わけ,NOUN
nyk,理由,理由,NOUN
nyk,米国,米国,PROPN
nyk,経済,経済,NOUN
nyk,好調,好調,ADJ
nyk,米国,米国,PROPN
nyk,国民,国民,NOUN
nyk,購買力,購買力,NOUN
nyk,維持,維持,VERB
nyk,具体的,具体的,ADJ
nyk,世界,世界,NOUN
nyk,米国,米国,PROPN
nyk,入っ,入る,VERB
nyk,実入り,実入り,NOUN
nyk,コンテナ,コンテナ,NOUN
nyk,数量,数量,NOUN
nyk,比較,比較,NOUN
nyk,変わっ,変わる,VERB
nyk,アジア,アジア,PROPN
nyk,米国,米国,PROPN
nyk,入っ,入る,VERB
nyk,実入り,実入り,NOUN
nyk,コンテナ,コンテナ,NOUN
nyk,数量,数量,NOUN
nyk,同様,同様,ADJ
nyk,増え,増える,VERB
nyk,減らし,減らす,VERB
nyk,中国,中国,PROPN
nyk,出し,出し,NOUN
nyk,他国,他国,NOUN
nyk,補い,補う,VERB
nyk,全体,全体,NOUN
nyk,米国,米国,PROPN
nyk,輸入,輸入,NOUN
nyk,コンテナ,コンテナ,NOUN
nyk,変わっ,変わる,VERB
nyk,構図,構図,NOUN
nyk,米国,米国,PROPN
nyk,自動車,自動車,NOUN
nyk,販売数,販売数,NOUN
nyk,変わっ,変わる,VERB
nyk,年間,年間,NOUN
nyk,高水準,高水準,NOUN
nyk,"

","

",NOUN
nyk,後半,後半,NOUN
nyk,米国,米国,PROPN
nyk,一般,一般,NOUN
nyk,消費財,消費財,NOUN
nyk,価格,価格,NOUN
nyk,値上がり,値上がり,NOUN
nyk,顕著,顕著,ADJ
nyk,トランプ政権,トランプ政権,NOUN
nyk,経済,経済,NOUN
nyk,政策,政策,NOUN
nyk,対する,対する,VERB
nyk,批判,批判,NOUN
nyk,強まっ,強まる,VERB
nyk,聞き,聞く,VERB
nyk,米国,米国,PROPN
nyk,経済,経済,NOUN
nyk,行方,行方,NOUN
nyk,なかんずく,なかんずく,NOUN
nyk,米国,米国,PROPN
nyk,購買力,購買力,NOUN
nyk,維持,維持,VERB
nyk,大きな,大きな,ADJ
nyk,注目,注目,NOUN
nyk,ポイント,ポイント,NOUN
nyk,いえ,いえる,VERB
nyk,中間,中間,NOUN
nyk,選挙,選挙,NOUN
nyk,控え,控える,VERB
nyk,トランプ政権,トランプ政権,NOUN
nyk,国内,国内,NOUN
nyk,経済,経済,NOUN
nyk,政策,政策,NOUN
nyk,打ち出す,打ち出す,VERB
nyk,関税,関税,NOUN
nyk,影響,影響,NOUN
nyk,一巡,一巡,VERB
nyk,徐々,徐々,NOUN
nyk,回復,回復,VERB
nyk,分析,分析,NOUN
nyk,米国,米国,PROPN
nyk,経済,経済,NOUN
nyk,世界,世界,NOUN
nyk,景気,景気,NOUN
nyk,とっ,とる,VERB
nyk,アキレス,アキレス,VERB
nyk,注意,注意,NOUN
nyk,深く,深い,ADJ
nyk,察知,察知,VERB
nyk,"

","

",NOUN
nyk,他方,他方,NOUN
nyk,見え,見える,VERB
nyk,日中,日中,NOUN
nyk,関係,関係,NOUN
nyk,本体,本体,NOUN
nyk,ならび,ならび,NOUN
nyk,各社,各社,NOUN
nyk,中国,中国,PROPN
nyk,展開,展開,VERB
nyk,いたずら,いたずら,NOUN
nyk,おじけ,おじける,VERB
nyk,づく,づく,VERB
nyk,慎重,慎重,ADJ
nyk,影響,影響,NOUN
